,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
1,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
2,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
3,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
4,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
5,"(0.2778182029724121, 0.9143713116645813, -2.384288382017985e-05)","(0.29747727513313293, 0.9654021859169006, 0.0008715683361515403)","(0.3261438012123108, 0.9674530625343323, -0.0029746878426522017)","(0.35041341185569763, 0.9466870427131653, -0.010313786566257477)","(0.3663695454597473, 0.9277880787849426, -0.016273586079478264)","(0.356044203042984, 0.968440592288971, -0.003329476108774543)","(0.39708858728408813, 0.959147036075592, -0.01895713247358799)","(0.4233151078224182, 0.95041424036026, -0.03109320066869259)","(0.44356390833854675, 0.9476941823959351, -0.036913998425006866)","(0.3570908308029175, 0.935331404209137, -0.012106940150260925)","(0.40350717306137085, 0.9245491027832031, -0.033684905618429184)","(0.43185338377952576, 0.9134172201156616, -0.05046890303492546)","(0.45560523867607117, 0.9084025025367737, -0.06260766088962555)","(0.35075676441192627, 0.8983414173126221, -0.021322501823306084)","(0.38836315274238586, 0.8778934478759766, -0.0379297211766243)","(0.4024582505226135, 0.8614413738250732, -0.040116339921951294)","(0.4139461815357208, 0.854917049407959, -0.041173744946718216)","(0.3398309051990509, 0.8633419275283813, -0.03014717437326908)","(0.36382395029067993, 0.841106116771698, -0.03979983925819397)","(0.37125134468078613, 0.8304140567779541, -0.03600688278675079)","(0.3785831034183502, 0.8271141052246094, -0.029943451285362244)",Negative
6,"(0.29829609394073486, 0.9045991897583008, -3.695186387631111e-05)","(0.3064380884170532, 0.9422258138656616, -0.04501131922006607)","(0.32142210006713867, 0.9508798718452454, -0.08161216974258423)","(0.3346165716648102, 0.9243366718292236, -0.11243636161088943)","(0.3408753573894501, 0.8987572193145752, -0.13851973414421082)","(0.35988011956214905, 0.959198534488678, -0.08503700792789459)","(0.3857920169830322, 0.9541919231414795, -0.12233299016952515)","(0.3972322642803192, 0.9503416419029236, -0.13811373710632324)","(0.4113992154598236, 0.9496833682060242, -0.14965610206127167)","(0.3630051910877228, 0.9229666590690613, -0.08164816349744797)","(0.38715097308158875, 0.9060185551643372, -0.1325041651725769)","(0.3791649341583252, 0.9024518132209778, -0.15413057804107666)","(0.38532865047454834, 0.9083372354507446, -0.1673644632101059)","(0.36031419038772583, 0.8881018161773682, -0.07793918997049332)","(0.377775102853775, 0.8631017208099365, -0.12392659485340118)","(0.3592722415924072, 0.8604978919029236, -0.12870612740516663)","(0.355909526348114, 0.8692063093185425, -0.12560172379016876)","(0.3530251085758209, 0.8578429222106934, -0.07756584137678146)","(0.3623170852661133, 0.8312925696372986, -0.10724267363548279)","(0.35184159874916077, 0.8295317888259888, -0.11309996992349625)","(0.3515982925891876, 0.8362578749656677, -0.1106124073266983)",Negative
7,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
8,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
9,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
